order_id,user_id,page_id,product,site_version,time,title,target
d3d9446802a44259755d38e6d163e820,c9f0f895fb98ab9159f51fd0297e236d,f7177163c833dff4b38fc8d2872f1ec6,sneakers,mobile,2019-02-18 17:51:54,banner_show,0
6512bd43d9caa6e02c990b0a82652dca,c9f0f895fb98ab9159f51fd0297e236d,956936879f66f5cf4ffbf3aefffd56ca,sneakers,mobile,2019-02-19 06:40:37,banner_show,0
c20ad4d76fe97759aa27a0c99bff6710,c9f0f895fb98ab9159f51fd0297e236d,87da00efc5e7f70a6361d0492957b9cc,company,mobile,2019-03-03 19:05:49,banner_show,0
c51ce410c124a10e0db5e4b97fc2af39,c9f0f895fb98ab9159f51fd0297e236d,99e488bcb63f33cb60230064e396944c,sneakers,mobile,2019-02-22 18:24:26,banner_show,0
aab3238922bcc25a6f606eb525ffdc56,c9f0f895fb98ab9159f51fd0297e236d,1bf2e4fc5d8ea06e304622491c909d2e,sneakers,mobile,2019-02-26 19:35:28,banner_show,0
9bf31c7ff062936a96d3c8bd1f8f2ff3,c9f0f895fb98ab9159f51fd0297e236d,ec6bf0fcecec17e29b6f4d0027e1e9fe,sports_nutrition,mobile,2019-02-14 21:53:19,banner_show,0
c74d97b01eae257e44aa9d5bade97baf,45c48cce2e2d7fbdea1afc51c7c6ad26,67c6a1e7ce56d3d6fa748ab6d9af3fd7,sports_nutrition,mobile,2019-02-04 03:17:15,banner_show,0
70efdf2ec9b086079795c442636b55fb,45c48cce2e2d7fbdea1afc51c7c6ad26,e324c734ae477b18abe0a7c161036200,sneakers,mobile,2019-02-01 21:19:44,banner_show,0
6f4922f45568161a8cdf4ad2299f6d23,45c48cce2e2d7fbdea1afc51c7c6ad26,0bf37daa2b061393396136719ea967ec,clothes,mobile,2019-01-17 17:38:38,banner_show,0
1f0e3dad99908345f7439f8ffabdffc4,45c48cce2e2d7fbdea1afc51c7c6ad26,ff7985282e7f9d3c6275717da2a5e2c8,clothes,mobile,2019-02-01 05:42:19,banner_show,0
98f13708210194c475687be6106a3b84,45c48cce2e2d7fbdea1afc51c7c6ad26,763e4981d7b188f4d36ae05b25a083a1,sports_nutrition,mobile,2019-01-08 12:12:14,banner_show,0
3c59dc048e8850243be8079a5c74d079,45c48cce2e2d7fbdea1afc51c7c6ad26,6c38fc1f2e3a4ae55b58a6c10cfda2ee,sneakers,mobile,2019-01-21 20:59:25,banner_show,0
b6d767d2f8ed5d21a44b0e5886680cb9,45c48cce2e2d7fbdea1afc51c7c6ad26,71f02074000c8a876bb559430f282e53,sports_nutrition,mobile,2019-02-05 08:21:30,banner_show,0
37693cfc748049e45d87b8c7d8b9aacd,45c48cce2e2d7fbdea1afc51c7c6ad26,195696d5a01d6198d5d59b1adf31eaec,sports_nutrition,mobile,2019-02-14 16:02:17,banner_show,0
1ff1de774005f8da13f42943881c655f,45c48cce2e2d7fbdea1afc51c7c6ad26,7d079f86928d3ec4ff82b6602e0a0c1f,company,mobile,2019-01-06 16:03:39,banner_show,0
8e296a067a37563370ded05f5a3bf3ec,45c48cce2e2d7fbdea1afc51c7c6ad26,2294a7913d5696d1793f852faa4b0f51,sports_nutrition,mobile,2019-03-20 19:35:02,banner_show,0
4e732ced3463d06de0ca9a15b6153677,45c48cce2e2d7fbdea1afc51c7c6ad26,7cb73daffc6c1ac926e1cc8daa8610be,sneakers,mobile,2019-03-27 16:24:32,banner_show,0
02e74f10e0327ad868d138f2b4fdd6f0,45c48cce2e2d7fbdea1afc51c7c6ad26,c74346f3dd42500328470cb341619cc8,accessories,mobile,2019-03-09 09:23:59,banner_show,0
33e75ff09dd601bbe69f351039152189,45c48cce2e2d7fbdea1afc51c7c6ad26,91261b5b9f00537648468256f683705c,sports_nutrition,mobile,2019-04-18 08:17:13,banner_show,0
6ea9ab1baa0efb9e19094440c317e21b,45c48cce2e2d7fbdea1afc51c7c6ad26,7584c63bd2d247900099820701d0e7a9,sneakers,mobile,2019-04-30 12:36:04,banner_show,0
34173cb38f07f89ddbebc2ac9128303f,45c48cce2e2d7fbdea1afc51c7c6ad26,67c6a1e7ce56d3d6fa748ab6d9af3fd7,sports_nutrition,mobile,2019-02-04 03:18:45,banner_click,0
c16a5320fa475530d9583c34fd356ef5,45c48cce2e2d7fbdea1afc51c7c6ad26,6c38fc1f2e3a4ae55b58a6c10cfda2ee,sneakers,mobile,2019-01-21 21:00:42,banner_click,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,45c48cce2e2d7fbdea1afc51c7c6ad26,2294a7913d5696d1793f852faa4b0f51,sports_nutrition,mobile,2019-03-20 19:37:24,banner_click,0
182be0c5cdcd5072bb1864cdee4d3d6e,d3d9446802a44259755d38e6d163e820,b53b3a3d6ab90ce0268229151c9bde11,sports_nutrition,mobile,2019-02-13 22:53:57,banner_show,0
e369853df766fa44e1ed0ff613f563bd,d3d9446802a44259755d38e6d163e820,8f21f3b96c5be97c5086843f35e297ef,company,mobile,2019-03-10 01:41:33,banner_show,0
1c383cd30b7c298ab50293adfecb7b18,d3d9446802a44259755d38e6d163e820,7d522ca55a40a6c9170c4bcf619452e3,sports_nutrition,mobile,2019-02-27 20:25:01,banner_show,0
19ca14e7ea6328a42e0eb13d585e4c22,6512bd43d9caa6e02c990b0a82652dca,72b32a1f754ba1c09b3695e0cb6cde7f,company,desktop,2019-02-11 17:49:07,banner_show,0
a5bfc9e07964f8dddeb95fc584cd965d,c20ad4d76fe97759aa27a0c99bff6710,7f39f8317fbdb1988ef4c628eba02591,sports_nutrition,mobile,2019-01-17 15:36:48,banner_show,0
a5771bce93e200c36f7cd9dfd0e5deaa,c20ad4d76fe97759aa27a0c99bff6710,7f39f8317fbdb1988ef4c628eba02591,sports_nutrition,mobile,2019-01-17 15:37:41,banner_click,0
d67d8ab4f4c10bf22aa353e27879133c,c51ce410c124a10e0db5e4b97fc2af39,14bfa6bb14875e45bba028a21ed38046,company,mobile,2019-02-15 06:10:15,banner_show,0
d645920e395fedad7bbbed0eca3fe2e0,aab3238922bcc25a6f606eb525ffdc56,ad61ab143223efbc24c7d2583be69251,clothes,mobile,2019-01-11 06:08:11,banner_show,0
3416a75f4cea9109507cacd8e2f2aefc,9bf31c7ff062936a96d3c8bd1f8f2ff3,28dd2c7955ce926456240b2ff0100bde,company,mobile,2019-01-02 14:50:08,banner_show,0
a1d0c6e83f027327d8461063f4ac58a6,9bf31c7ff062936a96d3c8bd1f8f2ff3,0af642d079415de979471c7fb89eb2ec,clothes,mobile,2019-01-05 05:36:32,banner_show,0
17e62166fc8586dfa4d1bc0e1742c08b,9bf31c7ff062936a96d3c8bd1f8f2ff3,0af642d079415de979471c7fb89eb2ec,clothes,mobile,2019-01-05 05:38:28,banner_click,0
f7177163c833dff4b38fc8d2872f1ec6,c74d97b01eae257e44aa9d5bade97baf,f033ab37c30201f73f142449d037028d,accessories,mobile,2019-02-02 11:42:18,banner_show,0
6c8349cc7260ae62e3b1396831a8398f,70efdf2ec9b086079795c442636b55fb,43ec517d68b6edd3015b3edc9a11367b,company,desktop,2019-02-16 12:17:26,banner_show,0
d9d4f495e875a2e075a1a4a6e1b9770f,6f4922f45568161a8cdf4ad2299f6d23,68d30a9594728bc39aa24be94b319d21,sports_nutrition,desktop,2019-01-08 11:54:24,banner_show,0
67c6a1e7ce56d3d6fa748ab6d9af3fd7,1f0e3dad99908345f7439f8ffabdffc4,8613985ec49eb8f757ae6439e879bb2a,sports_nutrition,desktop,2019-02-27 01:19:55,banner_show,0
642e92efb79421734881b53e1e1b18b6,1f0e3dad99908345f7439f8ffabdffc4,6974ce5ac660610b44d9b9fed0ff9548,company,desktop,2019-03-06 19:40:19,banner_show,0
f457c545a9ded88f18ecee47145a72c0,98f13708210194c475687be6106a3b84,54229abfcfa5649e7003b83dd4755294,sneakers,mobile,2019-01-14 10:49:09,banner_show,0
c0c7c76d30bd3dcaefc96f40275bdc0a,98f13708210194c475687be6106a3b84,add217938e07bb1fd8796e0315b88c10,sneakers,mobile,2019-01-12 11:04:56,banner_show,0
2838023a778dfaecdc212708f721b788,98f13708210194c475687be6106a3b84,4ab44f3bc2bc850fe33be0d8598ed35a,sneakers,mobile,2019-01-10 04:07:04,banner_show,0
9a1158154dfa42caddbd0694a4e9bdc8,98f13708210194c475687be6106a3b84,33cc3fa510c8f72b7ad1f2ab8d2055f5,sneakers,mobile,2019-02-05 15:59:47,banner_show,0
d82c8d1619ad8176d665453cfb2e55f0,98f13708210194c475687be6106a3b84,5ea77b62198889628efaee0f8fd88abe,accessories,mobile,2019-04-02 08:12:14,banner_show,0
a684eceee76fc522773286a895bc8436,3c59dc048e8850243be8079a5c74d079,98dce83da57b0395e163467c9dae521b,sports_nutrition,desktop,2019-01-11 17:14:04,banner_show,0
b53b3a3d6ab90ce0268229151c9bde11,3c59dc048e8850243be8079a5c74d079,557e9af0b86e0085c5a3afcd5f92e13c,clothes,desktop,2019-01-12 08:41:38,banner_show,0
9f61408e3afb633e50cdf1b20de6f466,3c59dc048e8850243be8079a5c74d079,d27ec82910db9e290ba58cc7c90b4f64,company,desktop,2019-04-26 07:25:52,banner_show,0
72b32a1f754ba1c09b3695e0cb6cde7f,3c59dc048e8850243be8079a5c74d079,4c5486a7505d384529af2c58af81f996,company,desktop,2019-02-28 11:31:01,banner_show,0
66f041e16a60928b05a7e228a89c3799,3c59dc048e8850243be8079a5c74d079,c44098e870d171928c2bdd8d2a2c3ef1,sports_nutrition,desktop,2019-04-07 04:39:00,banner_show,0
093f65e080a295f8076b1c5722a46aa2,3c59dc048e8850243be8079a5c74d079,4c5486a7505d384529af2c58af81f996,company,desktop,2019-02-28 11:32:49,banner_click,0
072b030ba126b2f4b2374f342be9ed44,3c59dc048e8850243be8079a5c74d079,a3d2de7675556553a5f08e4c88d2c228,sports_nutrition,desktop,2019-03-03 10:15:41,order,1
7f39f8317fbdb1988ef4c628eba02591,b6d767d2f8ed5d21a44b0e5886680cb9,812b4ba287f5ee0bc9d43bbf5bbe87fb,company,desktop,2019-01-17 10:53:26,banner_show,0
44f683a84163b3523afe57c2e008bc8c,b6d767d2f8ed5d21a44b0e5886680cb9,f8b64946ebc86a5e23e1605a2943210c,company,desktop,2019-01-27 11:26:06,banner_show,0
03afdbd66e7929b125f8597834fa83a4,b6d767d2f8ed5d21a44b0e5886680cb9,3e4ea3d19f36fe709ef876b0176dc577,clothes,desktop,2019-03-01 18:07:38,banner_show,0
ea5d2f1c4608232e07d3aa3d998e5135,37693cfc748049e45d87b8c7d8b9aacd,ed3d2c21991e3bef5e069713af9fa6ca,accessories,mobile,2019-01-27 05:21:08,banner_show,0
fc490ca45c00b1249bbe3554a4fdf6fb,37693cfc748049e45d87b8c7d8b9aacd,a97da629b098b75c294dffdc3e463904,accessories,mobile,2019-01-16 06:54:50,banner_show,0
3295c76acbf4caaed33c36b1b5fc2cb1,37693cfc748049e45d87b8c7d8b9aacd,202cb962ac59075b964b07152d234b70,accessories,mobile,2019-01-15 13:06:41,banner_show,0
735b90b4568125ed6c3f678819b6e058,37693cfc748049e45d87b8c7d8b9aacd,c62041623aed24c9e722542f8029373f,sneakers,mobile,2019-01-16 18:50:25,banner_show,0
a3f390d88e4c41f2747bfa2f1b5f87db,37693cfc748049e45d87b8c7d8b9aacd,6cd3055998ffa7b6027846567d7f95b1,company,mobile,2019-02-14 16:00:58,banner_show,0
14bfa6bb14875e45bba028a21ed38046,1ff1de774005f8da13f42943881c655f,c9e1074f5b3f9fc8ea15d152add07294,accessories,mobile,2019-01-24 13:14:58,banner_show,0
7cbbc409ec990f19c78c75bd1e06f215,1ff1de774005f8da13f42943881c655f,80e3536ee193b1519fdbf2da3ff5f84f,sports_nutrition,mobile,2019-01-30 02:46:44,banner_show,0
e2c420d928d4bf8ce0ff2ec19b371514,1ff1de774005f8da13f42943881c655f,c9e1074f5b3f9fc8ea15d152add07294,accessories,mobile,2019-01-24 13:17:54,banner_click,0
32bb90e8976aab5298d5da10fe66f21d,8e296a067a37563370ded05f5a3bf3ec,a3c65c2974270fd093ee8a9bf8ae7d0b,sports_nutrition,mobile,2019-02-08 06:38:18,banner_show,0
d2ddea18f00665ce8623e36bd4e3c7c5,4e732ced3463d06de0ca9a15b6153677,5f93f983524def3dca464469d2cf9f3e,sneakers,mobile,2019-02-20 21:40:33,banner_show,0
ad61ab143223efbc24c7d2583be69251,4e732ced3463d06de0ca9a15b6153677,7f6ffaa6bb0b408017b62254211691b5,sneakers,mobile,2019-02-24 11:06:42,banner_show,0
d09bf41544a3365a46c9077ebb5e35c3,4e732ced3463d06de0ca9a15b6153677,1e654418ba5582f1dc87f9e3966ac70b,sneakers,mobile,2019-02-23 04:30:18,banner_show,0
fbd7939d674997cdb4692d34de8633c4,4e732ced3463d06de0ca9a15b6153677,28f51c24d12a98872c5da03aa4c4d072,sneakers,mobile,2019-02-27 06:18:02,banner_show,0
28dd2c7955ce926456240b2ff0100bde,02e74f10e0327ad868d138f2b4fdd6f0,698d51a19d8a121ce581499d7b701668,sports_nutrition,mobile,2019-01-25 21:17:21,banner_show,0
35f4a8d465e6e1edc05f3d8ab658c551,02e74f10e0327ad868d138f2b4fdd6f0,3afeabd799331d719aae4dcb5a8085d9,clothes,mobile,2019-01-20 06:26:06,banner_show,0
d1fe173d08e959397adf34b1d77e88d7,02e74f10e0327ad868d138f2b4fdd6f0,6ca279d101fe68b6470df162406de69d,clothes,mobile,2019-01-14 19:40:57,banner_show,0
f033ab37c30201f73f142449d037028d,02e74f10e0327ad868d138f2b4fdd6f0,ca21e18281a7e3197603c7dbe2f93436,sports_nutrition,mobile,2019-01-18 03:43:12,banner_show,0
43ec517d68b6edd3015b3edc9a11367b,02e74f10e0327ad868d138f2b4fdd6f0,3afeabd799331d719aae4dcb5a8085d9,clothes,mobile,2019-01-20 06:30:03,banner_click,0
9778d5d219c5080b9a6a17bef029331c,33e75ff09dd601bbe69f351039152189,73278a4a86960eeb576a8fd4c9ec6997,company,desktop,2019-02-09 09:20:34,banner_show,0
fe9fc289c3ff0af142b6d3bead98a923,33e75ff09dd601bbe69f351039152189,5b369778d124579841facfef97f88d18,sneakers,desktop,2019-02-18 13:26:07,banner_show,0
68d30a9594728bc39aa24be94b319d21,33e75ff09dd601bbe69f351039152189,ec9ee84d4fbb584bfd325b3a1dff45ca,accessories,desktop,2019-02-27 18:56:33,banner_show,0
3ef815416f775098fe977004015c6193,6ea9ab1baa0efb9e19094440c317e21b,da4fb5c6e93e74d3df8527599fa62642,company,mobile,2019-01-28 19:06:12,banner_show,0
93db85ed909c13838ff95ccfa94cebd9,6ea9ab1baa0efb9e19094440c317e21b,246b2082679966bc7030b5dbc2e63b60,company,mobile,2019-02-08 20:31:24,banner_show,0
c7e1249ffc03eb9ded908c236bd1996d,34173cb38f07f89ddbebc2ac9128303f,069059b7ef840f0c74a814ec9237b6ec,clothes,desktop,2019-01-09 07:49:54,banner_show,0
2a38a4a9316c49e5a833517c45d31070,34173cb38f07f89ddbebc2ac9128303f,2b24d495052a8ce66358eb576b8912c8,sneakers,desktop,2019-01-05 18:36:56,banner_show,0
7647966b7343c29048673252e490f736,34173cb38f07f89ddbebc2ac9128303f,757b505cfd34c64c85ca5b5690ee5293,company,desktop,2019-01-12 10:43:33,banner_show,0
8613985ec49eb8f757ae6439e879bb2a,34173cb38f07f89ddbebc2ac9128303f,ac1dd209cbcc5e5d1c6e28598e8cbbe8,sneakers,desktop,2019-01-04 11:56:17,banner_show,0
54229abfcfa5649e7003b83dd4755294,34173cb38f07f89ddbebc2ac9128303f,cd878b0836d0dcc2d593993a004a989a,sports_nutrition,desktop,2019-03-01 11:32:47,banner_show,0
92cc227532d17e56e07902b254dfad10,34173cb38f07f89ddbebc2ac9128303f,68d2538c122fd824dfb6c1f8b563268f,sneakers,desktop,2019-03-21 19:58:49,banner_show,0
98dce83da57b0395e163467c9dae521b,c16a5320fa475530d9583c34fd356ef5,65ded5353c5ee48d0b7d48c591b8f430,clothes,mobile,2019-01-15 03:47:48,banner_show,0
f4b9ec30ad9f68f89b29639786cb62ef,c16a5320fa475530d9583c34fd356ef5,33c94c195d5e91665a2b95da9c1e3ea4,sports_nutrition,mobile,2019-03-20 15:15:15,banner_show,0
812b4ba287f5ee0bc9d43bbf5bbe87fb,6364d3f0f495b6ab9dcf8d3b5c6e0b01,02522a2b2726fb0a03bb19f2d8d9524d,accessories,mobile,2019-01-21 20:26:29,banner_show,0
26657d5ff9020d2abefe558796b99584,182be0c5cdcd5072bb1864cdee4d3d6e,3988c7f88ebcb58c6ce932b957b6f332,company,desktop,2019-03-03 10:36:44,banner_show,0
e2ef524fbf3d9fe611d5a8e90fefdc9c,e369853df766fa44e1ed0ff613f563bd,013d407166ec4fa56eb1e1f8cbe183b9,accessories,mobile,2019-02-16 18:02:35,banner_show,0
ed3d2c21991e3bef5e069713af9fa6ca,1c383cd30b7c298ab50293adfecb7b18,0f28b5d49b3020afeecd95b4009adf4c,sneakers,desktop,2019-01-25 07:23:58,banner_show,0
ac627ab1ccbdb62ec96e702f07f6425b,1c383cd30b7c298ab50293adfecb7b18,37a749d808e46495a8da1e5352d03cae,clothes,desktop,2019-01-12 08:50:24,banner_show,0
f899139df5e1059396431415e770c6dd,1c383cd30b7c298ab50293adfecb7b18,7fea637fd6d02b8f0adf6f7dc36aed93,clothes,desktop,2019-01-20 14:29:22,banner_show,0
38b3eff8baf56627478ec76a704e9b52,1c383cd30b7c298ab50293adfecb7b18,e7cc4e909f739405272e79cfa00367f3,sports_nutrition,desktop,2019-01-14 14:44:56,banner_show,0
ec8956637a99787bd197eacd77acce5e,1c383cd30b7c298ab50293adfecb7b18,b9bfa33d7db02d23b9ee762672dbf850,sports_nutrition,desktop,2019-01-14 10:58:39,banner_show,0
6974ce5ac660610b44d9b9fed0ff9548,1c383cd30b7c298ab50293adfecb7b18,9660905d797e0b54a4e9225cf326bbb0,clothes,desktop,2019-01-04 07:19:23,banner_show,0
c9e1074f5b3f9fc8ea15d152add07294,1c383cd30b7c298ab50293adfecb7b18,7fea637fd6d02b8f0adf6f7dc36aed93,clothes,desktop,2019-01-20 14:31:22,banner_click,0
65b9eea6e1cc6bb9f0cd2a47751a186f,1c383cd30b7c298ab50293adfecb7b18,b9bfa33d7db02d23b9ee762672dbf850,sports_nutrition,desktop,2019-01-14 11:02:27,banner_click,0
f0935e4cd5920aa6c7c996a5ee53a70f,1c383cd30b7c298ab50293adfecb7b18,a3d2de7675556553a5f08e4c88d2c228,sneakers,desktop,2019-02-08 21:16:48,order,1
a97da629b098b75c294dffdc3e463904,1c383cd30b7c298ab50293adfecb7b18,a3d2de7675556553a5f08e4c88d2c228,clothes,desktop,2019-02-10 19:12:07,order,1
a3c65c2974270fd093ee8a9bf8ae7d0b,19ca14e7ea6328a42e0eb13d585e4c22,0a09c8844ba8f0936c20bd791130d6b6,accessories,mobile,2019-01-13 13:02:24,banner_show,0
2723d092b63885e0d7c260cc007e8b9d,19ca14e7ea6328a42e0eb13d585e4c22,ccaacb575c7309fad71b283b1fedb939,accessories,mobile,2019-01-16 05:30:57,banner_show,0
5f93f983524def3dca464469d2cf9f3e,19ca14e7ea6328a42e0eb13d585e4c22,0fca527a21811cfb831063c7f31b838a,accessories,mobile,2019-01-02 16:23:30,banner_show,0
698d51a19d8a121ce581499d7b701668,a5bfc9e07964f8dddeb95fc584cd965d,1d7f7abc18fcb43975065399b0d1e48e,clothes,desktop,2019-02-24 12:19:02,banner_show,0
7f6ffaa6bb0b408017b62254211691b5,a5771bce93e200c36f7cd9dfd0e5deaa,7e7757b1e12abcb736ab9a754ffb617a,clothes,desktop,2019-01-11 12:34:25,banner_show,0
73278a4a86960eeb576a8fd4c9ec6997,a5771bce93e200c36f7cd9dfd0e5deaa,7e7757b1e12abcb736ab9a754ffb617a,clothes,desktop,2019-01-11 12:34:27,banner_click,0
5fd0b37cd7dbbb00f97ba6ce92bf5add,d67d8ab4f4c10bf22aa353e27879133c,149e9677a5989fd342ae44213df68868,sneakers,mobile,2019-01-11 11:31:14,banner_show,0
2b44928ae11fb9384c4cf38708677c48,d645920e395fedad7bbbed0eca3fe2e0,f7e6c85504ce6e82442c770f7c8606f0,accessories,mobile,2019-02-19 16:39:56,banner_show,0
c45147dee729311ef5b5c3003946c48f,3416a75f4cea9109507cacd8e2f2aefc,96da2f590cd7246bbde0051047b0d6f7,sneakers,desktop,2019-02-16 15:16:13,banner_show,0
eb160de1de89d9058fcb0b968dbbbd68,3416a75f4cea9109507cacd8e2f2aefc,c2ec958a3c85508f1f4fb500f866ba02,company,desktop,2019-02-10 17:47:11,banner_show,0
5ef059938ba799aaa845e1c2e8a762bd,3416a75f4cea9109507cacd8e2f2aefc,96da2f590cd7246bbde0051047b0d6f7,sneakers,desktop,2019-02-16 15:18:57,banner_click,0
07e1cd7dca89a1678042477183b7ac3f,a1d0c6e83f027327d8461063f4ac58a6,fc221309746013ac554571fbd180e1c8,company,mobile,2019-02-12 02:54:12,banner_show,0
da4fb5c6e93e74d3df8527599fa62642,a1d0c6e83f027327d8461063f4ac58a6,39461a19e9eddfb385ea76b26521ea48,sports_nutrition,mobile,2019-02-21 21:16:25,banner_show,0
4c56ff4ce4aaf9573aa5dff913df997a,a1d0c6e83f027327d8461063f4ac58a6,865181ed2295095d0df7a8af976f5afa,company,mobile,2019-02-14 17:47:16,banner_show,0
a0a080f42e6f13b3a2df133f073095dd,a1d0c6e83f027327d8461063f4ac58a6,fc221309746013ac554571fbd180e1c8,company,mobile,2019-02-12 02:56:19,banner_click,0
202cb962ac59075b964b07152d234b70,a1d0c6e83f027327d8461063f4ac58a6,39461a19e9eddfb385ea76b26521ea48,sports_nutrition,mobile,2019-02-21 21:19:55,banner_click,0
c8ffe9a587b126f152ed3d89a146b445,17e62166fc8586dfa4d1bc0e1742c08b,a597e50502f5ff68e3e25b9114205d4a,company,mobile,2019-01-19 06:57:12,banner_show,0
3def184ad8f4755ff269862ea77393dd,f7177163c833dff4b38fc8d2872f1ec6,084b6fbb10729ed4da8c3d3f5a3ae7c9,company,mobile,2019-02-19 11:59:35,banner_show,0
069059b7ef840f0c74a814ec9237b6ec,f7177163c833dff4b38fc8d2872f1ec6,360f28d8d8d026a5275b632b6320a9ba,sports_nutrition,mobile,2019-02-19 18:31:17,banner_show,0
ec5decca5ed3d6b8079e2e7e7bacc9f2,f7177163c833dff4b38fc8d2872f1ec6,57d4311123007d5e16d6e273897e3293,clothes,mobile,2019-05-16 19:26:11,banner_show,0
76dc611d6ebaafc66cc0879c71b5db5c,6c8349cc7260ae62e3b1396831a8398f,0e65972dce68dad4d52d063967f0a705,accessories,mobile,2019-02-22 23:33:00,banner_show,0
d1f491a404d6854880943e5c3cd9ca25,d9d4f495e875a2e075a1a4a6e1b9770f,854d6fae5ee42911677c739ee1734486,sneakers,mobile,2019-02-18 08:51:44,banner_show,0
9b8619251a19057cff70779273e95aa6,d9d4f495e875a2e075a1a4a6e1b9770f,db8e1af0cb3aca1ae2d0018624204529,sneakers,mobile,2019-02-18 22:54:38,banner_show,0
1afa34a7f984eeabdbb0a7d494132ee5,d9d4f495e875a2e075a1a4a6e1b9770f,6a2bd9a442f693847b87003efa4d09e7,sneakers,mobile,2019-02-23 11:02:28,banner_show,0
65ded5353c5ee48d0b7d48c591b8f430,d9d4f495e875a2e075a1a4a6e1b9770f,c8199cf1c67091acdc225419ee620e52,accessories,mobile,2019-02-18 09:52:07,banner_show,0
9fc3d7152ba9336a670e36d0ed79bc43,d9d4f495e875a2e075a1a4a6e1b9770f,e02bd653a11d04baef3bb3da13290de0,accessories,mobile,2019-02-12 12:39:52,banner_show,0
02522a2b2726fb0a03bb19f2d8d9524d,d9d4f495e875a2e075a1a4a6e1b9770f,6a2bd9a442f693847b87003efa4d09e7,sneakers,mobile,2019-02-23 11:04:01,banner_click,0
7f1de29e6da19d22b51c68001e7e0e54,67c6a1e7ce56d3d6fa748ab6d9af3fd7,b1d10e7bafa4421218a51b1e1f1b0ba2,sneakers,mobile,2019-01-16 09:24:52,banner_show,0
42a0e188f5033bc65bf8d78622277c4e,67c6a1e7ce56d3d6fa748ab6d9af3fd7,e7f5fd0a43e9739f8081d569f4d5a473,company,mobile,2019-01-08 20:23:53,banner_show,0
3988c7f88ebcb58c6ce932b957b6f332,67c6a1e7ce56d3d6fa748ab6d9af3fd7,e7f5fd0a43e9739f8081d569f4d5a473,company,mobile,2019-01-08 20:25:02,banner_click,0
013d407166ec4fa56eb1e1f8cbe183b9,642e92efb79421734881b53e1e1b18b6,6f3ef77ac0e3619e98159e9b6febf557,company,desktop,2019-01-20 15:02:54,banner_show,0
e00da03b685a0dd18fb6a08af0923de0,f457c545a9ded88f18ecee47145a72c0,eb163727917cbba1eea208541a643e74,sneakers,mobile,2019-02-21 20:34:22,banner_show,0
1385974ed5904a438616ff7bdb3f7439,f457c545a9ded88f18ecee47145a72c0,35296a4054db6816185054cbdc02e041,sneakers,mobile,2019-02-14 19:16:38,banner_show,0
0f28b5d49b3020afeecd95b4009adf4c,f457c545a9ded88f18ecee47145a72c0,73eedb4032af35e2b57a3195bd433b2a,sneakers,mobile,2019-02-17 14:35:14,banner_show,0
a8baa56554f96369ab93e4f3bb068c22,c0c7c76d30bd3dcaefc96f40275bdc0a,ca46c1b9512a7a8315fa3c5a946e8265,sneakers,mobile,2019-02-16 10:16:17,banner_show,0
903ce9225fca3e988c2af215d4e544d3,c0c7c76d30bd3dcaefc96f40275bdc0a,45fbc6d3e05ebd93369ce542e8f2322d,sneakers,mobile,2019-03-02 23:19:55,banner_show,0
0a09c8844ba8f0936c20bd791130d6b6,c0c7c76d30bd3dcaefc96f40275bdc0a,76ad0a99b1858d109fb6c9a91f917c0c,company,mobile,2019-02-25 17:51:55,banner_show,0
